filename,repository,url
Stress%20and%20Health%20-%202026%20-%20Haussmann%20-%20What%20Role%20Do%20Perfectionism%20and%20Cognitive%20Pre%E2%80%90Sleep%20Arousal%20Play%20in%20the%20Link%20Between.pdf,OSF,https://osf.io/p3yvn/?view_only=f7aea45c727e44fe8effa561031eac1f
Sudden%20gains%20in%20routine%20clinical%20care%20application%20of%20a%20permutation%20test%20for%20trauma-focused%20cognitive%20behavioural%20therapy.pdf,OSF,https://osf.io/d7rg2/
Supplemental_Material_Emmer%20et%20al_The%20Immediate%20Effect%20of%20Discrimination%20on%20Mental%20Health%20A%20Meta-Analytic%20Review%20ofthe%20Casual%20Evidence.pdf,OSF,https://osf.io/5fqa2/
Swiss%20Political%20Sci%20Review%20-%202022%20-%20Wuttke.pdf,OSF,https://osf.io/kzmv7/
Swiss%20Political%20Sci%20Review%20-%202024%20-%20Wurthmann%20-%20Political%20Attitudes%20and%20Sexual%20Identity%20in%20Germany%20Examining%20the%20Sexuality.pdf,OSF,https://osf.io/ra894/
Terrorism%20and%20Immigration%20Policy%20Preferences.pdf,OSF,https://osf.io/yckju?view_only=940d8fd78a534e9493ba5124cce8081b
The%20Journal%20of%20Finance%20-%202024%20-%20MENKVELD%20-%20Nonstandard%20Errors.pdf,OSF,https://osf.io/h82aj/
The%20role%20of%20category%20valence%20in%20prototype%20preference-1.pdf,OSF,https://doi.org/10.17605/OSF.IO/PKFHJ
The%20role%20of%20category%20valence%20in%20prototype%20preference-1.pdf,OSF,https://osf.io/pkfhj/
The%20role%20of%20category%20valence%20in%20prototype%20preference-1.pdf,OSF,https://osf.io/pkfhj/?view_only=729e55a2d8e840c58779cc6db63080a9
To%20share%20or%20not%20to%20share%20understanding%20individuals%20willingness%20to%20share%20biomarkers%20sensor%20data%20and%20medical%20records.pdf,OSF,https://osf.io/pygx5/?
Uncovering_Null_Effects_Revision_Clean%20Kopie.pdf,OSF,https://osf.io/wuq2h/
Under%20pressure%20How%20regional%20dominant%20parties%20shift%20their%20EU%20positions%20when%20challenged%20by%20Euroskeptic%20parties.pdf,OSF,https://doi.org/10.17605/OSF.IO/PND2C
Under%20pressure%20How%20regional%20dominant%20parties%20shift%20their%20EU%20positions%20when%20challenged%20by%20Euroskeptic%20parties.pdf,OSF,https://osf.io/pnd2c/
When%20your%20accent%20betrays%20you%20the%20role%20of%20foreign%20accents%20in%20school-to-work%20transition%20of%20ethnic%20minority%20youth%20in%20Germany-1.pdf,OSF,https://osf.io/6dthb/
Wuttke%20Motivation-and-Emotion%20Political%20Engagement%27s%20Non-political%20Roots%20in%20Early%20Socialization.pdf,OSF,http://dx.doi.org/10.17605/OSF.IO/TNAX4
Wuttke%20Motivation-and-Emotion%20Political%20Engagement%27s%20Non-political%20Roots%20in%20Early%20Socialization.pdf,OSF,https://doi.org/10.17605/OSF.IO/TNAX4
Wuttke%20Motivation-and-Emotion%20Political%20Engagement%27s%20Non-political%20Roots%20in%20Early%20Socialization.pdf,OSF,https://osf.io/tnax4/
a-preregistered-vignette-experiment-on-determinants-of-health-data-sharing-behavior-willingness-to-donate-sensor-data-medical-records-and-biomarkers.pdf,OSF,https://osf.io/kgwe7
a-preregistered-vignette-experiment-on-determinants-of-health-data-sharing-behavior-willingness-to-donate-sensor-data-medical-records-and-biomarkers.pdf,OSF,https://osf.io/p6h7j/
alagoz-meiser-2023-investigating-heterogeneity-in-response-strategies-a-mixture-multidimensional-irtree-approach.pdf,OSF,https://osf.io/jq36d/
bauer-et-al-2023-teaching-constructive-replications-in-the-behavioral-and-social-sciences-using-quantitative-data-1.pdf,OSF,https://osf.io/g3k5t/
behavsci-15-00302.pdf,OSF,https://doi.org/10.17605/OSF.IO/8K3X5
behavsci-15-00302.pdf,OSF,https://osf.io/8k3x5/
berkessel-et-al-2024-on-the-unequal-burden-of-obesity-obesity-s-adverse-consequences-are-contingent-on-regional-obesity-1.pdf,OSF,https://osf.io/9vwc5/?view_only=b068d199021946288427d2637ad3386c
bjep.12310.pdf,OSF,https://osf.io/3w7ra/
bleidorn-et-al-2022-secularization-trends-obscure-developmental-changes-in-religiosity.pdf,OSF,https://osf.io/zgf7v/
br%C3%B6der-krau%C3%9F-2026-nailing-down-the-perceptual-explanation-of-the-date-delay-effect-in-temporal-discounting-1.pdf,OSF,https://osf.io/gmkaj/
cdahmen%2C%2Bmda_gr%C3%B6nemann.pdf,OSF,https://doi.org/10.17605/OSF.IO/M83GY
cdahmen%2C%2Bmda_gr%C3%B6nemann.pdf,OSF,https://osf.io/m83gy/
classe-kern-2024-detecting-differential-item-functioning-in-multidimensional-graded-response-models-with-recursive.pdf,OSF,https://osf.io/sv35m/?view_only=6cdde2777b914322b32ca00ad567ff2b
collabra_2023_9_1_87462.pdf,OSF,https://doi.org/10.17605/OSF.IO/TPA3V
collabra_2023_9_1_87462.pdf,OSF,https://osf.io/tpa3v/
collabra_2025_11_1_147499.pdf,OSF,https://osf.io/2pr76
collabra_2025_11_1_147499.pdf,OSF,https://osf.io/hr5bv/
collabra_2026_12_1_154998.pdf,OSF,https://osf.io/fmc29/
diehl-et-al-2025-students-motives-for-restricting-academic-freedom-viewpoint-discrimination-and-prosocial-concerns.pdf,OSF,https://doi.org/10.17605/OSF.IO/EZVM4
diehl-et-al-2025-students-motives-for-restricting-academic-freedom-viewpoint-discrimination-and-prosocial-concerns.pdf,OSF,https://osf.io/ezvm4/
disentangling-the-trajectories-of-maternal-depressive-symptoms-and-partnership-problems-in-the-transition-to-parenthood-and-their-impact-on-child-adjustment-difficulties.pdf,OSF,https://osf.io/9mhqc/?view_only=ee385bea4fa3478daafc37d0939206b3
diw_sp1003.pdf,OSF,https://osf.io/teycw/
ebert-et-al-2023-political-person-culture-match-and-longevity-the-partisanship-mortality-link-depends-on-the-cultural-1.pdf,OSF,https://osf.io/kj4tr/
edaf027.pdf,OSF,https://osf.io/rjvq2/?view_only=14946edc40cb4c15a631b1d401caa5b8
ejn.15194.pdf,OSF,https://osf.io/egm5t/
euso_a_00038.pdf,OSF,https://doi.org/10.17605/OSF.IO/CTXWB
euso_a_00038.pdf,OSF,https://osf.io/ctxwb/
fead089.pdf,OSF,https://osf.io/tmgcd/
fead089.pdf,OSF,https://osf.io/zfkyc/
fnhum-14-588100.pdf,OSF,https://osf.io/tdyrb/
fpsyg-12-625554.pdf,OSF,https://osf.io/y7k4u/?view_only=0203de4837b843d7a6eb43f3b8aa58c1
fpsyg-12-701689.pdf,OSF,https://osf.io/2dtps/?view_only=d43d64133da54d4f9fefa461e198f956
fpsyg-13-981497.pdf,OSF,https://osf.io/ntbgq/?
fpsyg-16-1531682.pdf,OSF,https://osf.io/4ap63/?
fpsyg-16-1531682.pdf,OSF,https://osf.io/4ap63/?view_only=a807414c00524dbb9ebef1e50a7946b1
gagr%C4%8Din-et-al-2024-algorithmic-media-use-and-algorithm-literacy-an-integrative-literature-review.pdf,OSF,https://osf.io/scxmu/
gereke-ruedin-2023-shared-nationality-in-social-exchange-a-trust-vignette-experiment-in-the-united-states-south-africa.pdf,OSF,https://doi.org/10.17605/OSF.IO/Z3DJA
gereke-ruedin-2023-shared-nationality-in-social-exchange-a-trust-vignette-experiment-in-the-united-states-south-africa.pdf,OSF,https://osf.io/z3dja/
grosz-et-al-2021-personality-change-through-arts-education-a-review-and-call-for-further-research-1.pdf,OSF,https://osf.io/yxqc7/
halfmann-et-al-2023-trapped-between-goal-conflict-and-availability-norm.pdf,OSF,https://doi.org/10.17605/OSF.IO/C8Q9N
halfmann-et-al-2023-trapped-between-goal-conflict-and-availability-norm.pdf,OSF,https://osf.io/c8q9n/
halfmann-et-al-2024-can-mothers-avoid-guilt-about-their-smartphone-usage-behavior-effects-of-the-availability-norm-and-1.pdf,OSF,https://osf.io/w2f3r/
have-europeans-grown-tired-of-democracy-new-evidence-from-eighteen-consolidated-democracies-19812018.pdf,OSF,https://osf.io/bw5j3/registrations/
henninger-et-al-2023-under-pressure-social-information-on-reference-groups-and-its-influence-on-volunteering-intention.pdf,OSF,https://osf.io/bnyft/?view_only=6427fda8d383432083278b4970388eef
henninger-plieninger-2020-different-styles-different-times-how-response-times-can-inform-our-knowledge-about-the.pdf,OSF,https://osf.io/gqb4y/
increasing-covid-19-vaccination-intentions-a-field-experiment-on-psychological-ownership.pdf,OSF,https://doi.org/10.17605/OSF.IO/C9U5Q
increasing-covid-19-vaccination-intentions-a-field-experiment-on-psychological-ownership.pdf,OSF,https://osf.io/c9u5q/
introducing-grip-force-as-a-nonverbal-measure-of-bilingual-feelings.pdf,OSF,https://osf.io/zhv4n/
jakob-et-al-2021-the-integrative-complexity-of-online-user-comments-across-different-types-of-democracy-and-discussion.pdf,OSF,https://osf.io/nuqcj/?view_only=251c4201c5d544febde86258f816be17
jakob-et-al-2022-is-constructive-engagement-online-a-lost-cause-toxic-outrage-in-online-user-comments-across-democratic.pdf,OSF,https://doi.org/10.17605/OSF.IO/XQ8BK
jakob-et-al-2022-is-constructive-engagement-online-a-lost-cause-toxic-outrage-in-online-user-comments-across-democratic.pdf,OSF,https://osf.io/xq8bk/
jakob-et-al-2023-discourse-integration-in-positional-online-news-reader-comments-patterns-of-responsiveness-across.pdf,OSF,https://doi.org/10.17605/OSF.IO/XQ8HG
jakob-et-al-2023-discourse-integration-in-positional-online-news-reader-comments-patterns-of-responsiveness-across.pdf,OSF,https://osf.io/xq8hg/
janke-et-al-2023-entwicklung-und-%C3%BCberpr%C3%BCfung-einer-kurzskala-zur-messung-akademischen-betrugsverhaltens-im-selbstbericht.pdf,OSF,https://osf.io/327s4
janke-et-al-2023-why-do-minority-students-feel-they-don-t-fit-in-migration-background-and-parental-education.pdf,OSF,https://osf.io/zmunf/
jcaf008.pdf,OSF,https://osf.io/ug4xj/
jdd-983-g%C3%A4rtner.pdf,OSF,https://doi.org/10.17605/OSF.IO/VUGPM
jdd-983-g%C3%A4rtner.pdf,OSF,https://osf.io/vugpm/
jin-et-al-2024-the-good-is-up-metaphoric-effects-on-recognition-true-for-source-guessing-but-false-for-item-memory.pdf,OSF,https://osf.io/w39uq/?view_only=89da5b4b57914a15b92d9a7907e1f99f
journal.pone.0234663.pdf,OSF,https://osf.io/6v9a5/?view_only=0aa5bd7a616f45acb7419e2542e4d77b
journal.pone.0272738.pdf,OSF,https://osf.io/b9y4a/
journal.pone.0284608.pdf,OSF,https://osf.io/vrtsf/
journal.pone.0284608.pdf,OSF,https://osf.io/vrtsf/?view_only=e1eb3e81ab9b4c39a16530b354e74df5
jqz052.pdf,OSF,https://osf.io/usy4t/
kosyakova-et-al-2025-multidimensional-effects-of-conflict-induced-violence-on-wartime-migration-decisions-evidence-from.pdf,OSF,https://osf.io/7fd9g/
kosyakova-et-al-2025-multidimensional-effects-of-conflict-induced-violence-on-wartime-migration-decisions-evidence-from.pdf,OSF,https://osf.io/tmgcd/
kroneisen_et_al_0146167219893994.pdf,OSF,https://osf.io/B7C9Z/
lab.24048.bar.pdf,OSF,https://osf.io/zdfn4/?view_only=00d6af7c79324dc580a62719d8a12f8a
lab.24055.jac.pdf,OSF,https://osf.io/dgkez/?view_only=e1110b7492ca4835b692bbecc660a11f
languages-08-00264.pdf,OSF,https://osf.io/gknb4/?view_only=73611a184ba146c2b33a0a9d9f3806d5
languages-09-00310.pdf,OSF,https://osf.io/qa58z/?view_only=ba1475a73f8145a1a5f02f3406d3834c
leipold-et-al-2024-detecting-respondent-burden-in-online-surveys-how-different-sources-of-question-difficulty-influence-1.pdf,OSF,https://osf.io/8xwt3/
linguistic-variation-in-the-interpretation-and-production-of-italian-motion-event-constructions-in-younger-and-older-adults-evidence-for-language-change.pdf,OSF,https://osf.io/n98e6/?
location-matters-geospatial-dynamics-of-mp-responses-to-covid-19-protests-in-multilevel-systems.pdf,OSF,https://osf.io/wun48/?view_only=5a5e058a209e4e1db26ceb9f08267ae6
lutz-et-al-2025-navigating-social-pressure-to-be-available-the-roles-of-mindfulness-and-need-experiences-in-messenger.pdf,OSF,https://osf.io/92jw6/
m%C3%BCller-et-al-2026-priming-effects-of-emotion-based-group-stigmatization-in-the-news.pdf,OSF,https://osf.io/zhytf
mainstreaming-the-populist-radical-right-online-news-exposure-and-voting-behavior-in-the-2019-european-parliament-election.pdf,OSF,https://osf.io/45VUD
mayer-et-al-2024-armed-conflict-as-a-threat-to-social-cohesion-large-scale-displacement-and-its-short-and-long-term.pdf,OSF,https://osf.io/98ypv/?view_only=c345c64407ab44bd9628405f4731ef76
merhof-et-al-2023-separation-of-traits-and-extreme-response-style-in-irtree-models-the-role-of-mimicry-effects-for-the.pdf,OSF,https://osf.io/9raud/
navarro-baez-et-al-2024-predicting-the-memorability-of-scene-pictures-improved-accuracy-through-one-s-own-experience-1.pdf,OSF,https://osf.io/3fujm
nfab066.pdf,OSF,https://osf.io/98wnt/
nfad019_.pdf,OSF,https://doi.org/10.17605/OSF.IO/PHFW2
nfad019_.pdf,OSF,https://osf.io/phfw2/
pdfepub_510bd01f4d07b01533af444e837c5aa4.pdf,OSF,https://osf.io/p59cd
pgad385.pdf,OSF,https://osf.io/2qyxj/
pieper-et-al-2024-micro-randomized-trials-in-information-systems-research-an-experimental-method-for-advancing.pdf,OSF,https://osf.io
pnas.2103913118.pdf,OSF,https://osf.io/ur6q2/?view_only=a7f2ff4a5e9a47f7b1f02eccbbc2a6ac
pnas.2111091119.pdf,OSF,https://osf.io/fc9y7/
pnas.2112552118.pdf,OSF,https://osf.io/7ghnj/files/?view_only=4f59af9f5bfb4e29aff2262dfa8aa66d
presuppositions-are-more-persuasive-than-assertions-if-addressees-accommodate-them-experimental-evidence-for-philosophical-reasoning.pdf,OSF,https://osf.io/ec53b
pseudocontingencies-flexible-contingency-inferences-from-base-rates.pdf,OSF,https://osf.io/h8qpg/
qt5p75z6br.pdf,OSF,https://osf.io/hzf9a/?view_only=845e2ce8609244e2be459dadbba94e0b
richter-et-al-2021-in-welchen-branchen-und-f%C3%BCr-welche-beruflichen-t%C3%A4tigkeiten-werden-psychologinnen-und-psychologen.pdf,OSF,https://doi.org/10.17605/OSF.IO/ZG4FJ
richter-et-al-2021-in-welchen-branchen-und-f%C3%BCr-welche-beruflichen-t%C3%A4tigkeiten-werden-psychologinnen-und-psychologen.pdf,OSF,https://osf.io/zg4fj/
s00146-025-02478-5.pdf,OSF,https://osf.io/j36vd/
s00146-025-02815-8.pdf,OSF,https://osf.io/kvzfe/
s00426-023-01899-5.pdf,OSF,https://osf.io/kvaxt/
s10551-022-05071-8.pdf,OSF,https://osf.io/axgp2/
s10551-025-06218-z.pdf,OSF,https://osf.io/qxcje
s10648-024-09968-w.pdf,OSF,https://osf.io/r5uew/
s10680-024-09728-0.pdf,OSF,https://doi.org/10.17605/OSF.IO/64AV3
s10680-024-09728-0.pdf,OSF,https://osf.io/64av3/
s10734-021-00736-1.pdf,OSF,https://doi.org/10.17605/OSF.IO/6XBPS
s10734-021-00736-1.pdf,OSF,https://osf.io/6xbps/
s10734-025-01520-1.pdf,OSF,https://osf.io/x6pmr/
s10869-025-10082-z-1.pdf,OSF,https://osf.io/bghxy/overview?view_only=17da1543e80c4f9c826f922171e13f40
s10902-025-00905-4.pdf,OSF,https://osf.io/ngz9u/?view_only=4f1517b403004240909971bbfe4b95fc
s11109-021-09706-w.pdf,OSF,https://osf.io/43avy
s11109-021-09706-w.pdf,OSF,https://osf.io/cpnzy/
s11135-022-01333-9.pdf,OSF,https://osf.io/45xz3/
s11266-021-00424-9.pdf,OSF,https://osf.io/upyqt/
s11336-023-09901-0-1.pdf,OSF,https://osf.io/kc8ve/
s11336-023-09901-0-1.pdf,OSF,https://osf.io/tbmh5/
s11615-022-00403-9.pdf,OSF,https://osf.io/53h9r
s11615-022-00404-8.pdf,OSF,https://osf.io/yxfp5/?view_only=9a88319188c94bcd9314ca466b11f3de
s11615-022-00414-6.pdf,OSF,https://osf.io/8fkh9
s11615-022-00414-6.pdf,OSF,https://osf.io/s82jv/
s11615-022-00416-4.pdf,OSF,https://osf.io/b3tj4/
s11615-022-00416-4.pdf,OSF,https://osf.io/kje48
s11615-022-00417-3.pdf,OSF,https://osf.io/g6r7v/
s11615-022-00436-0.pdf,OSF,https://osf.io/uvnp7/
s11615-024-00540-3-2.pdf,OSF,https://osf.io/jmzpq/?view_only=0765929e69574c0a927d2d9ee6126ded
s11616-026-00940-y.pdf,OSF,https://osf.io/ghwdn/overview?view_only=d2808302cc004f6982765143829cb993
s12134-025-01297-3.pdf,OSF,https://doi.org/10.17605/OSF.IO/CQ3VW
s12134-025-01297-3.pdf,OSF,https://osf.io/cq3vw
s12134-025-01297-3.pdf,OSF,https://osf.io/cq3vw/
s12134-025-01297-3.pdf,OSF,https://osf.io/tmgcd/
s12559-023-10138-3-1.pdf,OSF,https://doi.org/10.17605/OSF.IO/6UKEV
s12559-023-10138-3-1.pdf,OSF,https://osf.io/6ukev/
s12651-022-00327-2.pdf,OSF,https://doi.org/10.17605/OSF.IO/7BP5E
s12651-022-00327-2.pdf,OSF,https://doi.org/10.17605/OSF.IO/ZTB6Y
s12651-022-00327-2.pdf,OSF,https://osf.io/7bp5e/
s12651-022-00327-2.pdf,OSF,https://osf.io/b7sdz/
s12651-022-00327-2.pdf,OSF,https://osf.io/ztb6y/
s12671-024-02472-w.pdf,OSF,https://osf.io/f6qc8/
s12966-022-01343-8.pdf,OSF,https://osf.io/z9f4v/
s13421-024-01554-3-1.pdf,OSF,https://osf.io/9gzyc/
s13421-024-01579-8.pdf,OSF,https://osf.io/8rmj2/?view_only=02e5eec5c3e54fd4aff3d55eedebffa7
s13421-024-01627-3.pdf,OSF,https://osf.io/7dmxk/
s13421-024-01636-2-1.pdf,OSF,https://osf.io/j9zwr/
s13421-024-01679-5.pdf,OSF,https://osf.io/s74m2/
s13423-023-02289-z.pdf,OSF,https://osf.io/jkrx6/
s13423-023-02331-0_1.pdf,OSF,https://osf.io/yaudb/
s13423-023-02340-z.pdf,OSF,https://osf.io/jk4xr/
s13423-024-02482-8-2.pdf,OSF,https://osf.io/92rxy/
s13423-024-02482-8-2.pdf,OSF,https://osf.io/k72w6/
s13423-024-02575-4.pdf,OSF,https://osf.io/34dvr/
s13423-025-02702-9.pdf,OSF,https://osf.io/b8zte
s13423-025-02702-9.pdf,OSF,https://osf.io/pq3wj
s13423-025-02702-9.pdf,OSF,https://osf.io/txe4r
s13423-025-02702-9.pdf,OSF,https://osf.io/ucs34
s13423-025-02853-9.pdf,OSF,https://doi.org/10.17605/OSF.IO/7Q8MB
s13423-025-02853-9.pdf,OSF,https://osf.io/7q8mb/
s13423-026-02888-6.pdf,OSF,https://osf.io/brpg7/
s13428-021-01769-1.pdf,OSF,https://osf.io/25mzu/
s13428-022-02052-7-1.pdf,OSF,https://osf.io/rwx3q/
s13428-023-02193-3.pdf,OSF,https://osf.io/e6kxa/?view_only=946034c00dee431897f67ca7ded58918
s13428-023-02193-3.pdf,OSF,https://osf.io/u6bwp/
s13428-024-02370-y.pdf,OSF,https://osf.io/bpgc5/
s13428-024-02405-4-1.pdf,OSF,https://osf.io/gqb4y/
s13428-024-02405-4-1.pdf,OSF,https://osf.io/yu4gx/
s13428-024-02497-y.pdf,OSF,https://osf.io/agwhs
s13428-024-02509-x.pdf,OSF,https://osf.io/ms57p/
s13428-025-02638-x.pdf,OSF,https://osf.io/vk94q/
s13428-025-02705-3.pdf,OSF,https://doi.org/10.17605/OSF.IO/JVZE5
s13428-025-02705-3.pdf,OSF,https://osf.io/jvze5/
s13428-025-02758-4.pdf,OSF,https://osf.io/dq2k8/
s13428-025-02778-0.pdf,OSF,https://osf.io/zs3jq/
s13688-024-00506-w.pdf,OSF,https://doi.org/10.17605/OSF.IO/PS3TF
s13688-024-00506-w.pdf,OSF,https://osf.io/ps3tf/
s40461-025-00201-8.pdf,OSF,https://osf.io/fn5jm/
s40479-019-0103-6.pdf,OSF,https://osf.io/tqbka/
s40479-020-00137-3.pdf,OSF,https://osf.io/hvf42/
s41235-025-00628-3.pdf,OSF,https://osf.io/nd85j/
s41358-023-00342-w-1.pdf,OSF,https://osf.io/9u78g/
s41597-022-01811-7.pdf,OSF,https://osf.io/gvw56/
s41597-022-01811-7.pdf,OSF,https://osf.io/shd9a/
s41597-022-01811-7.pdf,OSF,https://osf.io/uzqdr/
s41598-023-39587-4.pdf,OSF,https://osf.io/5bsjp/
s41598-024-78291-9.pdf,OSF,https://osf.io/2djpa
s41598-025-27697-0.pdf,OSF,https://osf.io/jnc9e/
s41598-025-27697-0.pdf,OSF,https://osf.io/q3wft/
s41598-025-88363-z.pdf,OSF,https://doi.org/10.17605/OSF.IO/K2GS8
s41598-025-88363-z.pdf,OSF,https://osf.io/k2gs8/
s43681-024-00516-4.pdf,OSF,https://osf.io/7u64e?mode=&revisionId=&view_only=
s44271-025-00293-8.pdf,OSF,https://doi.org/10.17605/OSF.IO/Z3X4C
s44271-025-00293-8.pdf,OSF,https://osf.io/z3x4c/
schafer-et-al-2022-the-double-edged-sword-of-online-deliberation-how-evidence-based-user-comments-both-decrease-and.pdf,OSF,https://osf.io/zyq4j/?view_only=c8f641ec0a7d4bfaa9e535e262b6998a
schreiner-et-al-2023-agency-effects-on-the-binding-of-event-elements-in-episodic-memory.pdf,OSF,https://osf.io/3pkmf/
schreiner-et-al-2023-agency-effects-on-the-binding-of-event-elements-in-episodic-memory.pdf,OSF,https://osf.io/c84mt
schreiner-et-al-2023-agency-effects-on-the-binding-of-event-elements-in-episodic-memory.pdf,OSF,https://osf.io/g59uh
schreiner-et-al-2023-agency-effects-on-the-binding-of-event-elements-in-episodic-memory.pdf,OSF,https://osf.io/kts8p
schreiner-et-al-2023-agency-effects-on-the-binding-of-event-elements-in-episodic-memory.pdf,OSF,https://osf.io/q5tme
schreiner-et-al-2023-agency-effects-on-the-binding-of-event-elements-in-episodic-memory.pdf,OSF,https://osf.io/vhmt4
schwitter-2024-offline-connections-online-votes-the-role-of-offline-ties-in-an-online-public-election.pdf,OSF,https://doi.org/10.17605/OSF.IO/8YXPH
schwitter-2024-offline-connections-online-votes-the-role-of-offline-ties-in-an-online-public-election.pdf,OSF,https://osf.io/8yxph/
sciadv.adg9287.pdf,OSF,https://osf.io/38zp2
seitz-et-al-2025-disentangling-qualitatively-different-faking-strategies-in-high-stakes-personality-assessments-a.pdf,OSF,https://osf.io/vwqf3/
seitz-et-al-2025-what-if-applicants-fake-their-responses-modeling-faking-and-response-styles-in-high-stakes-assessments-1.pdf,OSF,https://osf.io/f8vgp/
seitz-ulitzsch-2026-faking-in-high-stakes-personality-assessments-a-response-time-based-latent-response-mixture.pdf,OSF,https://osf.io/crmv4/
spiridonova-et-al-2025-do-cynics-lie-to-avoid-exploitation-to-exploit-others-or-not-at-all-a-registered-report-on-the.pdf,OSF,https://osf.io/75shp/?view_only=5aed07c79e7c4a02b506df620f938077
srm_8286_OnlinePDF.pdf,OSF,https://osf.io/4u68z/?view_only=bfe0d79c2a3740bba07ddba3c035aee6
stavrova-chopik-2023-don-t-drag-me-down-valence-asymmetry-in-well-being-co-development-in-couples.pdf,OSF,https://osf.io/5rb9v/
stavrova-chopik-2023-don-t-drag-me-down-valence-asymmetry-in-well-being-co-development-in-couples.pdf,OSF,https://osf.io/cw4e7
stavrova-chopik-2023-don-t-drag-me-down-valence-asymmetry-in-well-being-co-development-in-couples.pdf,OSF,https://osf.io/rgzpu
stavrova-et-al-2026-trajectories-of-psychological-outcomes-during-the-2024-u-s-presidential-election.pdf,OSF,https://osf.io/edvrc/overview
the-impact-of-modeling-decisions-in-statistical-profiling.pdf,OSF,https://osf.io/ke538/?view_only=a1f08b62b18a4ef49b8fd97d5158c53c
the-pleasure-principle-why-some-people-develop-a-taste-for-politics-evidence-from-a-preregistered-experiment.pdf,OSF,https://osf.io/24xyq
the-psycholinguistics-of-shining-through-effects-in-translation-cross-linguistic-structural-priming-or-serial-lexical-co-activation.pdf,OSF,https://osf.io/drbck/
thoma-2023-language-dependent-emotions-in-heritage-and-second-language-bilinguals-when-physiological-reactions-deviate-1.pdf,OSF,https://osf.io/ax9b5/?view_only=ec5cc00a67a8428aa14be3b01d08e76b
unkelbach-et-al-2023-looking-competent-does-not-appeal-to-all-voters-equally-the-role-of-social-class-and-politicians.pdf,OSF,https://osf.io/rfvbj/
vogel-et-al-2024-when-reality-meets-perception-well-being-effects-of-objective-and-subjective-person-culture-matches-in.pdf,OSF,https://osf.io/yv6na/
wenz-et-al-2024-measuring-smartphone-use-survey-versus-digital-behavioral-data.pdf,OSF,https://doi.org/10.17605/OSF.IO/RV4YX
wenz-et-al-2024-measuring-smartphone-use-survey-versus-digital-behavioral-data.pdf,OSF,https://osf.io/rv4yx/
wenz-keusch-2022-the-second-level-smartphone-divide-a-typology-of-smartphone-use-based-on-frequency-of-use-skills-and.pdf,OSF,https://doi.org/10.17605/OSF.IO/X748K
wenz-keusch-2022-the-second-level-smartphone-divide-a-typology-of-smartphone-use-based-on-frequency-of-use-skills-and.pdf,OSF,https://osf.io/x748k/
wingen-et-al-2022-caution-preprint-brief-explanations-allow-nonscientists-to-differentiate-between-preprints-and-peer.pdf,OSF,https://doi.org/10.31219/osf.io/7n3mj
wingen-et-al-2022-caution-preprint-brief-explanations-allow-nonscientists-to-differentiate-between-preprints-and-peer.pdf,OSF,https://osf.io/r3p6t/
zarzeczna-et-al-2024-space-as-a-mental-toolbox-in-the-representation-of-meaning.pdf,OSF,https://osf.io/8uxym/
zmaa014.pdf,OSF,https://osf.io/fdp39/
zmaa018.pdf,OSF,https://osf.io/cpz2f
zmaa018.pdf,OSF,https://osf.io/uyw4c
zmaa018.pdf,OSF,https://osf.io/w5zjr/
1-s2.0-S0272494421000797-main.pdf,Zenodo,https://doi.org/10.5281/zenodo.4028559
1-s2.0-S2352340924002439-main.pdf,Zenodo,https://doi.org/10.5281/zenodo.10144094
10.1093ejueae048.pdf,Zenodo,https://doi.org/10.5281/zenodo.11348256
3704840.pdf,Zenodo,https://doi.org/10.5281/zenodo.13952579
3774646.pdf,Zenodo,https://zenodo.org/records/16366976
Econometrica%20-%202024%20-%20Noack%20-%20Bias%E2%80%90Aware%20Inference%20in%20Fuzzy%20Regression%20Discontinuity%20Designs.pdf,Zenodo,https://doi.org/10.5281/zenodo.10724847
GeoHealth%20-%202023%20-%20Gu%20-%20Sources%20of%20PM2%205%E2%80%90Associated%20Health%20Risks%20in%20Europe%20and%20Corresponding%20Emission%E2%80%90Induced%20Changes.pdf,Zenodo,https://doi.org/10.5281/zenodo.7675783
Gu_2023_Environ._Res._Lett._18_114034.pdf,Zenodo,https://doi.org/10.5281/zenodo.8379727
IA_Br%C3%B6der_Rosar_Endversion3_2Dec_21h57_upl2.pdf,Zenodo,https://doi.org/10.5281/zenodo.17701060
JGR%20Earth%20Surface%20-%202023%20-%20Umlauft%20-%20Mapping%20Glacier%20Basal%20Sliding%20Applying%20Machine%20Learning.pdf,Zenodo,https://doi.org/10.5281/zenodo.5645545
JGR%20Earth%20Surface%20-%202023%20-%20Umlauft%20-%20Mapping%20Glacier%20Basal%20Sliding%20Applying%20Machine%20Learning.pdf,Zenodo,https://zenodo.org/records/10013212
Population%20Space%20and%20Place%20-%202025%20-%20Morgenstern%20-%20Gender%20Attitudes%20Inequality%20and%20Migration%20Decision%E2%80%90Making.pdf,Zenodo,https://doi.org/10.5281/zenodo.13991766
Population%20Space%20and%20Place%20-%202025%20-%20Morgenstern%20-%20Gender%20Attitudes%20Inequality%20and%20Migration%20Decision%E2%80%90Making.pdf,Zenodo,https://zenodo.org/communities/mignex/
Population%20Space%20and%20Place%20-%202025%20-%20Morgenstern%20-%20Gender%20Attitudes%20Inequality%20and%20Migration%20Decision%E2%80%90Making.pdf,Zenodo,https://zenodo.org/records/
